Fold,Epoch,Train Loss,Train R2,Train_Corr,Validation Loss,Validation R2,Validation_Corr
0,18,1.5932698975097324,-0.6046769618988037,0.038911934314793055,1.0763461182896907,-0.08545815944671631,0.14743225780917069
1,0,655.6705719639585,-648.2275390625,-0.004962599522132161,7.830838501212085,-7.481189727783203,0.020363519358133398
1,1,13.993138081215797,-12.855262756347656,-0.004607969281824999,1.4344519952892774,-0.5538740158081055,0.038431290560513226
1,2,11.345157200110116,-10.233443260192871,0.005267540202873262,1.1979573359976896,-0.2985053062438965,0.06240537931359666
1,3,15.830735326085048,-14.675175666809082,0.024403681741167048,1.2833298750613864,-0.39123523235321045,0.013177019820202645
1,4,19.989447551499204,-18.79279899597168,-0.008838500506153335,1.0063104970373122,-0.09021353721618652,0.03496899281187176
1,5,1.5008808341718975,-0.4859883785247803,0.03236022022391295,1.2108523190504143,-0.3116800785064697,0.09961481329102008
1,6,8.59549437941872,-7.510869026184082,-0.001183092416614945,1.2870945683133748,-0.3937479257583618,0.09103682555522938
1,7,1.5368785962930445,-0.5216541290283203,0.05370350065583378,0.9154189525526545,0.008173525333404541,0.14690788814110015
1,8,1.4538064744878323,-0.43936121463775635,0.04810663814920642,1.0506748895534137,-0.13889610767364502,0.19129613544532828
1,9,1.2192033908378026,-0.2071399688720703,0.06583119875607316,0.9291135171647014,-0.006748080253601074,0.22329959472947764
1,10,1.0736760076252403,-0.0630180835723877,0.0737685763830098,0.9736171437178546,-0.05497264862060547,0.22080002360422002
1,11,1.140345581102335,-0.12909793853759766,0.03470511930513671,0.918589270292868,0.004290282726287842,0.2129072719286848
1,12,1.0810647895059566,-0.0704418420791626,0.0045815837974873125,0.9238652402934758,-0.0013211965560913086,0.034541737193232405
1,13,1.012385656156982,-0.0023550987243652344,0.008417430904673076,0.9252203423605274,-0.0027817487716674805,0.01153859742879939
1,14,1.0159175065143191,-0.005833268165588379,0.007375182987042465,0.923241821981152,-0.0006617307662963867,-0.02981925192279093
1,15,1.0365455147509275,-0.02624058723449707,-0.007690109286554796,1.0945456545603902,-0.1858586072921753,0.13672788984436737
1,16,1.0269159227156712,-0.016785144805908203,0.009438307581584541,0.9326394208771015,-0.010784029960632324,nan
1,17,1.0179243942396197,-0.00786447525024414,-0.0007074962179529798,0.9570224341834604,-0.037136197090148926,nan
2,0,1035.577123150154,-1041.846435546875,0.0008471020717349049,18.107789569296816,-17.284082412719727,-0.005070678829570331
2,1,16.063766187326767,-15.17486572265625,0.02081236289060168,11.847286789040817,-10.967196464538574,0.02157364907829226
2,2,4.1914535444437435,-3.220590591430664,0.022091254507133683,8.28354281892902,-7.368165969848633,0.015635412609952163
2,3,2.1582480393342576,-1.1731061935424805,-0.00031439559702141264,3.94400064698477,-2.983957052230835,0.020643997550742664
2,4,3.0104169831389473,-2.0314581394195557,0.013559423134118192,2.5058719644903653,-1.5305638313293457,0.017685115951703353
2,5,1.536872988036459,-0.5475125312805176,0.03295553017989113,1.1995446279282995,-0.21103501319885254,0.057475445289972435
2,6,1.2806608987313515,-0.2894853353500366,0.030360485438661145,1.2318436204180543,-0.24352240562438965,0.05932745361205932
2,7,1.17553337916294,-0.18359780311584473,0.051446135506309075,1.198343794958794,-0.20947182178497314,0.12252757951460289
2,8,1.1576260486287429,-0.16563451290130615,0.0435699126962174,0.9747056112537983,0.016147971153259277,0.13372241721826553
2,9,1.236459048874412,-0.2450047731399536,0.021152472355475748,1.0171861655799002,-0.02675771713256836,0.1244783024759886
2,10,1.103196708706284,-0.11049866676330566,0.02383084576760629,1.3425765693911658,-0.3550407886505127,0.05242806535787851
2,11,1.0107183413544203,-0.01761651039123535,0.01315730881729075,1.0109622096152682,-0.020529866218566895,0.014312205299470821
2,12,1.000380395771039,-0.0072972774505615234,-0.003619321709795156,0.9978923581329434,-0.007317662239074707,0.014312205299470849
2,13,1.0032797543730176,-0.010259747505187988,-0.00247435766924789,1.0047039063835916,-0.014207720756530762,0.014312205299470788
2,14,1.001735858777736,-0.008710503578186035,-0.00704239952117211,0.9912927392794777,-0.0006443262100219727,0.01431220529947082
2,15,1.0027026052434815,-0.009503483772277832,-0.013755783444330446,0.9998777352182971,-0.009289264678955078,0.014312205299470825
2,16,0.9997307787731425,-0.006696939468383789,-0.010168236302291273,0.9918636801814743,-0.0012260675430297852,0.014312205299470767
2,17,0.9998553099474948,-0.006848812103271484,1.4271836157994504e-05,0.9906724764991869,-1.5497207641601562e-05,0.014312205299470809
2,18,1.000202583249096,-0.006825685501098633,-0.001144191188742067,0.9926485189873921,-0.002022385597229004,0.014312205299470833
3,0,278.7031083971775,-283.0340576171875,-0.008172227281524768,6.412507777030651,-5.176534652709961,0.04757854812222141
3,1,8.439015142400697,-7.600192070007324,0.004751609585150234,1.921095230439414,-0.8504972457885742,0.03945724716252934
3,2,17.196307094414788,-16.525192260742188,0.004748223261646787,1.4351667664673646,-0.3829461336135864,-0.024566607876938682
3,3,1.9482297095967402,-0.9854651689529419,0.03495999841674887,1.1260581578802966,-0.08524763584136963,-0.010189105086539012
3,4,4.930747416410161,-4.024966716766357,0.015116953604431806,1.354822491495474,-0.3055204153060913,0.056915596177112046
3,5,1.284946148813133,-0.30946648120880127,0.06000132519408641,1.1193751500022073,-0.07850039005279541,0.13783510985728026
3,6,1.0924931998688279,-0.1132802963256836,0.056173888520133206,1.0801597520829695,-0.04062485694885254,0.1516436283442594
3,7,1.0299981429101004,-0.049646615982055664,0.06861126752504479,1.062044314557483,-0.023250222206115723,0.15038585506155316
3,8,1.082818065812432,-0.1034700870513916,0.04708736724828878,1.2287351178676493,-0.1836153268814087,0.07759133481928122
3,9,1.0658109125953918,-0.08613801002502441,0.020148396546755754,1.0438933325139617,-0.00588381290435791,0.02526119807023795
3,10,0.9904973728406755,-0.00920403003692627,0.00439781533106529,1.0442673604075725,-0.006316661834716797,0.017863184731836772
3,11,0.9878919047304442,-0.006540179252624512,-0.01629297407388739,1.0406201378506446,-0.0027898550033569336,-0.02079957469522343
3,12,0.9838296334620606,-0.0025521516799926758,-0.006453273500038769,1.0385040493930882,-0.0006914138793945312,0.016085068391845033
3,13,0.9825022985069827,-0.0012726783752441406,-0.00018943237563719036,1.0400609890459038,-0.002250075340270996,0.01608506839184509
3,14,0.9834911737896751,-0.00196230411529541,-0.014442680561246165,1.0378778940481455,-0.000118255615234375,0.0
3,15,0.9830705548779097,-0.0017347335815429688,-0.013100582748187917,1.0400462586447778,-0.0021648406982421875,nan
3,16,0.9825004296643394,-0.0011867284774780273,0.004817097443661654,1.0377936224615285,-3.349781036376953e-05,0.0
3,17,0.9820970917062073,-0.0008074045181274414,-1.646370774903598e-05,1.0385771328922708,-0.0007634162902832031,nan
3,18,5.754481893602717,-4.864508628845215,0.005002716137042477,1.780768788174579,-0.7164208889007568,-0.012327125205695823
3,19,1.2671585415302198,-0.29117345809936523,-0.011101007123336894,1.34345603278774,-0.2941035032272339,0.07223393683623747
3,20,1.1863393222322458,-0.20895445346832275,0.0063957479167267945,1.0652669378318766,-0.02663886547088623,0.1348010329602901
3,21,1.0975892714922069,-0.11851787567138672,0.023161764937275477,1.0472109622740553,-0.009000182151794434,0.11349261845906852
3,22,1.0182241620580839,-0.03764927387237549,0.013936195086205746,1.0407214450088107,-0.0028876066207885742,-0.019421400289742628
3,23,0.9907587723129003,-0.00960075855255127,0.004805561196737288,1.0351716850390318,0.0025289058685302734,0.09288556316935923
3,24,0.9880551735529904,-0.006583213806152344,-0.0182223144741327,1.0384773973993926,-0.0006730556488037109,-0.01464184137499275
3,25,0.9821047744173047,-0.0008251667022705078,0.007832059527421319,1.0385297658864545,-0.0007575750350952148,-0.00973010626974894
3,26,0.9902188018673942,-0.008963704109191895,-0.029482261353851562,1.0385864061201633,-0.0008139610290527344,nan
3,27,0.982938431803488,-0.0015789270401000977,-0.005391327408023825,1.0394542421466908,-0.0015993118286132812,nan
3,28,0.9823757885391952,-0.0011392831802368164,-0.005472033388185151,1.0413339672843938,-0.0034835338592529297,nan
3,29,0.982513063546674,-0.001248478889465332,-0.0063877204557554815,1.0393633632373955,-0.0015707015991210938,0.0
3,30,0.9827730063322588,-0.0014569759368896484,-0.013770084994540561,1.037814380759411,-4.4226646423339844e-05,0.0
3,31,0.9829430995846833,-0.0017001628875732422,-0.013604944714153713,1.0385470718808985,-0.0007756948471069336,nan
3,32,0.9823046151809055,-0.0009976625442504883,0.004694229744301444,1.037764909055069,-8.344650268554688e-07,nan
3,33,0.9837225065458086,-0.002224564552307129,-0.02691917604969543,1.040028658865193,-0.0021479129791259766,nan
4,0,505.5680653848426,-511.80731201171875,-0.006624022128148556,4.831232191821342,-3.7432899475097656,-0.0016426706462712903
4,1,12.090285832154835,-11.263407707214355,0.0003595770755199166,3.3982865513577636,-2.335803985595703,-0.011623348879250898
4,2,6.953278095243459,-6.0528435707092285,0.003937888914616185,2.0043610553992424,-0.9656456708908081,0.04170902365371986
4,3,33.58343432420957,-33.0643196105957,-0.007595520733695633,1.2875312784241761,-0.2641315460205078,0.005007814471845995
4,4,1.5732663337484742,-0.5957942008972168,0.030007869715169985,1.5644940500437972,-0.536126971244812,0.07209944857920818
4,5,1.2187527759564925,-0.2362041473388672,0.06122470781914054,1.028038469312886,-0.009243607521057129,0.1308412223395444
4,6,1.1753920807287082,-0.1922224760055542,0.06219999146729235,1.4991866049737583,-0.4710721969604492,0.03764092257406171
4,7,1.1828670751043004,-0.1998046636581421,0.027002406443996946,1.1994857141363475,-0.176935076713562,0.14341785652453304
4,8,1.0727397649196988,-0.08810043334960938,0.0546155875942977,1.0671578663804753,-0.04781234264373779,0.14204548075674092
4,9,1.0720058294671768,-0.0873560905456543,0.033154081400282906,1.0101563467489563,0.008243381977081299,0.15501935279529835
4,10,1.1082455549453287,-0.12411463260650635,0.036788374901959346,1.0291148185850638,-0.010142803192138672,0.01883237958774128
4,11,1.0299747896728908,-0.04472315311431885,0.005379610307903329,1.018769278458738,-9.083747863769531e-05,0.06670276339698188
4,12,1.0170831959524778,-0.0316469669342041,0.013809036014085563,1.0267531353573085,-0.007865309715270996,0.010283905838364013
4,13,0.9931407166341095,-0.007361650466918945,-0.012443942493979555,1.022719449012989,-0.003935456275939941,-0.010283905838364013
4,14,0.9919418160857401,-0.006145596504211426,-0.003843116791381337,1.0263247939829643,-0.007447719573974609,-0.010283905838364013
4,15,0.9932475906665594,-0.0074700117111206055,-0.017962418913356648,1.0196078532349002,-0.0009162425994873047,-0.010283905838364013
4,16,0.9928841293990431,-0.00710141658782959,-0.0012015066960562515,1.0265911072341778,-0.007881522178649902,0.010283905838364013
4,17,0.9896297428790921,-0.0038003921508789062,0.006863678527091501,1.02433994804558,-0.005513191223144531,-0.010283905838364013
4,18,0.9918720803800083,-0.006074786186218262,-0.013674844119508547,1.021470621937079,-0.0027213096618652344,0.010283905838364013
4,19,6.093502416708549,-5.180755615234375,0.010037266522287041,1.0027926994359444,0.0156211256980896,0.18830235867639403
4,20,1.0490937152048978,-0.06411588191986084,0.05137488990669133,1.0065238291797367,0.01201707124710083,0.13089977862085056
4,21,1.0189370939238214,-0.033527255058288574,0.03149507062422984,1.01564577977486,0.002993941307067871,0.09791110479535314
4,22,1.004100267772526,-0.018478035926818848,0.026724417659077963,1.0193644668529873,-0.0007303953170776367,0.019378538289642925
4,23,0.997268431409514,-0.011548399925231934,0.010650456560460382,1.0201012700615142,-0.001467585563659668,-0.010283905838364008
4,24,0.9949475404596014,-0.009194254875183105,0.006263040082947377,1.0236944378870219,-0.004884481430053711,nan
4,25,0.990296635901312,-0.004476785659790039,-0.00996689731901511,1.0291572747684201,-0.01041114330291748,0.010283905838364013
4,26,0.9896709854358839,-0.0038422346115112305,0.007589653709928863,1.0186444634971348,-3.0994415283203125e-06,0.010283905838364013
4,27,0.9897632961517168,-0.003935813903808594,-0.0003308405268540504,1.0205428189473595,-0.0018208026885986328,-0.010283905838364013
4,28,0.9883546685873557,-0.0025070905685424805,0.021786521933749994,1.0195808180792612,-0.000949859619140625,0.0
4,29,0.9908002147030203,-0.004987597465515137,-0.002701528391537123,1.0191244910723767,-0.0004940032958984375,-0.010283905838364008
